monument,monumentLabel,founder,founderLabel,genderLabel,birthDate,deathDate,lifespan,birthCountryLabel,deathCountryLabel,universityLabel
http://www.wikidata.org/entity/Q460889,Центр искусств королевы Софии,http://www.wikidata.org/entity/Q19943,Хуан Карлос I,мужской пол,1938-01-05T00:00:00Z,,,Италия,,Мадридский университет
http://www.wikidata.org/entity/Q60999779,Capela de Nossa Senhora do Desterro,http://www.wikidata.org/entity/Q36380,иезуиты,,,,,,,
http://www.wikidata.org/entity/Q460889,Центр искусств королевы Софии,http://www.wikidata.org/entity/Q19943,Хуан Карлос I,мужской пол,1938-01-05T00:00:00Z,,,Италия,,Военно-морская академия
http://www.wikidata.org/entity/Q3141015,Hosshō-ji,http://www.wikidata.org/entity/Q60949,Император Сиракава,мужской пол,1053-07-13T00:00:00Z,1129-07-31T00:00:00Z,76,Япония,Япония,
http://www.wikidata.org/entity/Q3141015,Hosshō-ji,http://www.wikidata.org/entity/Q60949,Император Сиракава,мужской пол,1053-01-01T00:00:00Z,1129-01-01T00:00:00Z,76,Япония,Япония,
http://www.wikidata.org/entity/Q1657663,Порта Салария,http://www.wikidata.org/entity/Q46780,Аврелиан,мужской пол,0214-09-09T00:00:00Z,0275-10-01T00:00:00Z,61,Сербия,Турция,
http://www.wikidata.org/entity/Q1661582,Мавзолей Ходжа Дониер (пророк Даниил),http://www.wikidata.org/entity/Q8462,Тамерлан,мужской пол,1336-04-17T00:00:00Z,1405-02-28T00:00:00Z,69,Узбекистан,Казахстан,
http://www.wikidata.org/entity/Q24879311,Monumento al Sagrado Corazón de Jesús del Cerro de los Ángeles,http://www.wikidata.org/entity/Q18363,Альфонсо XIII,мужской пол,1886-05-17T00:00:00Z,1941-02-28T00:00:00Z,55,Испания,Испания,
http://www.wikidata.org/entity/Q5050403,Замок Пиос,http://www.wikidata.org/entity/Q28779,Иньиго Лопес де Мендоса,мужской пол,1398-08-19T00:00:00Z,1458-03-25T00:00:00Z,60,Испания,Испания,
http://www.wikidata.org/entity/Q1516753,Сайходзи,http://www.wikidata.org/entity/Q1136664,Гёки,мужской пол,0668-01-01T00:00:00Z,0749-02-27T00:00:00Z,81,Япония,Япония,
http://www.wikidata.org/entity/Q5401849,Convent of Saint Paul,http://www.wikidata.org/entity/Q44091,Святой Доминик,мужской пол,1170-08-15T00:00:00Z,1221-08-13T00:00:00Z,51,Испания,Италия,Университет Паленсии
http://www.wikidata.org/entity/Q3905833,Happy Valley British Cemetery,http://www.wikidata.org/entity/Q4548766,12th (Eastern) Division,,,,,,,
http://www.wikidata.org/entity/Q28668503,Mausoleo Trivulzio,http://www.wikidata.org/entity/Q742997,Джан Джакомо Тривульцио,мужской пол,1448-01-01T00:00:00Z,1518-12-05T00:00:00Z,70,Италия,Франция,
http://www.wikidata.org/entity/Q460889,Центр искусств королевы Софии,http://www.wikidata.org/entity/Q19943,Хуан Карлос I,мужской пол,1938-01-05T00:00:00Z,,,Италия,,международная школа «Вилла Святого Иоанна»
http://www.wikidata.org/entity/Q5912270,Iglesia de la Anunciación,http://www.wikidata.org/entity/Q36380,иезуиты,,,,,,,
http://www.wikidata.org/entity/Q460889,Центр искусств королевы Софии,http://www.wikidata.org/entity/Q19943,Хуан Карлос I,мужской пол,1938-01-05T00:00:00Z,,,Италия,,Военная академия в Сарагосе
http://www.wikidata.org/entity/Q2867473,Mazingarbe Communal Cemetery Extension,http://www.wikidata.org/entity/Q4552096,16-я (ирландская) пехотная дивизия,,,,,,,
http://www.wikidata.org/entity/Q460889,Центр искусств королевы Софии,http://www.wikidata.org/entity/Q19943,Хуан Карлос I,мужской пол,1938-01-05T00:00:00Z,,,Италия,,Academia General del Aire
http://www.wikidata.org/entity/Q460889,Центр искусств королевы Софии,http://www.wikidata.org/entity/Q19943,Хуан Карлос I,мужской пол,1938-01-05T00:00:00Z,,,Италия,,Институт Святого Исидора
http://www.wikidata.org/entity/Q4273752,Мавзолей Арыстан-Баба,http://www.wikidata.org/entity/Q8462,Тамерлан,мужской пол,1336-04-17T00:00:00Z,1405-02-28T00:00:00Z,69,Узбекистан,Казахстан,
http://www.wikidata.org/entity/Q5912788,La Clerecía,http://www.wikidata.org/entity/Q36380,иезуиты,,,,,,,
http://www.wikidata.org/entity/Q1661582,Мавзолей Ходжа Дониер (пророк Даниил),http://www.wikidata.org/entity/Q8462,Тамерлан,мужской пол,1336-04-16T00:00:00Z,1405-02-27T00:00:00Z,69,Узбекистан,Казахстан,
http://www.wikidata.org/entity/Q28668503,Mausoleo Trivulzio,http://www.wikidata.org/entity/Q742997,Джан Джакомо Тривульцио,мужской пол,1440-01-01T00:00:00Z,1518-12-05T00:00:00Z,78,Италия,Франция,
http://www.wikidata.org/entity/Q1477512,Российский университет транспорта,http://www.wikidata.org/entity/Q40787,Николай II,мужской пол,1868-05-18T00:00:00Z,1918-07-17T00:00:00Z,50,Россия,Россия,
http://www.wikidata.org/entity/Q85847851,Tripolia Gate,http://www.wikidata.org/entity/Q8597,Акбар I Великий,мужской пол,1542-10-25T00:00:00Z,1605-10-15T00:00:00Z,63,Пакистан,Индия,
http://www.wikidata.org/entity/Q2748085,Irish House Cemetery,http://www.wikidata.org/entity/Q4552096,16-я (ирландская) пехотная дивизия,,,,,,,
http://www.wikidata.org/entity/Q2470666,Кызыл Куле,http://www.wikidata.org/entity/Q61964,Кей-Кубад I,мужской пол,1190-01-01T00:00:00Z,1237-01-01T00:00:00Z,47,,,
http://www.wikidata.org/entity/Q967224,Национальный монумент Джорджу Вашингтону Карверу,http://www.wikidata.org/entity/Q8007,Франклин Делано Рузвельт,мужской пол,1882-01-30T00:00:00Z,1945-04-12T00:00:00Z,63,США,США,Школа права Колумбийского университета
http://www.wikidata.org/entity/Q4146506,Гостиный двор,http://www.wikidata.org/entity/Q934916,Матвей Петрович Гагарин,мужской пол,1658-01-01T00:00:00Z,1721-03-27T00:00:00Z,63,,Россия,
http://www.wikidata.org/entity/Q4273752,Мавзолей Арыстан-Баба,http://www.wikidata.org/entity/Q8462,Тамерлан,мужской пол,1336-04-16T00:00:00Z,1405-02-27T00:00:00Z,69,Узбекистан,Казахстан,
http://www.wikidata.org/entity/Q2470666,Кызыл Куле,http://www.wikidata.org/entity/Q61964,Кей-Кубад I,мужской пол,1188-01-01T00:00:00Z,1237-01-01T00:00:00Z,49,,,
http://www.wikidata.org/entity/Q136089208,Selbstschutz memorial,http://www.wikidata.org/entity/Q136086010,Markus Tylikowski,мужской пол,,,,,,
http://www.wikidata.org/entity/Q4146506,Гостиный двор,http://www.wikidata.org/entity/Q934916,Матвей Петрович Гагарин,мужской пол,1658-01-01T00:00:00Z,1721-03-21T00:00:00Z,63,,Россия,
http://www.wikidata.org/entity/Q4440460,Староладожская крепость,http://www.wikidata.org/entity/Q7990,Рюрик,мужской пол,0830-01-01T00:00:00Z,0879-01-01T00:00:00Z,49,,Россия,
http://www.wikidata.org/entity/Q3141015,Hosshō-ji,http://www.wikidata.org/entity/Q60949,Император Сиракава,мужской пол,1053-07-13T00:00:00Z,1129-01-01T00:00:00Z,76,Япония,Япония,
http://www.wikidata.org/entity/Q967224,Национальный монумент Джорджу Вашингтону Карверу,http://www.wikidata.org/entity/Q8007,Франклин Делано Рузвельт,мужской пол,1882-01-30T00:00:00Z,1945-04-12T00:00:00Z,63,США,США,Гарвардский колледж
http://www.wikidata.org/entity/Q60173992,"Princely Pantheon of Salm-Salm, Anholt",http://www.wikidata.org/entity/Q955938,"Charles Theodore, Prince of Salm",мужской пол,1645-07-07T00:00:00Z,1710-11-10T00:00:00Z,65,Германия,Германия,
http://www.wikidata.org/entity/Q527029,Античный храм в Сан-Суси,http://www.wikidata.org/entity/Q33550,Фридрих II Прусский,мужской пол,1712-01-24T00:00:00Z,1786-08-17T00:00:00Z,74,Германия,Германия,
http://www.wikidata.org/entity/Q123568503,Монумент советскому солдату на Зееловских высотах,http://www.wikidata.org/entity/Q15180,СССР,,,,,,,
http://www.wikidata.org/entity/Q20978709,Haguenau French National Cemetery,http://www.wikidata.org/entity/Q183,Германия,,,,,,,
http://www.wikidata.org/entity/Q1154819,Мавзолей Мао Цзэдуна,http://www.wikidata.org/entity/Q41570,Хуа Гофэн,мужской пол,1921-02-16T00:00:00Z,2008-08-20T00:00:00Z,87,Китай,Китай,
http://www.wikidata.org/entity/Q1808245,Croonaert Chapel Cemetery,http://www.wikidata.org/entity/Q4595720,19th (Western) Division,,,,,,,
http://www.wikidata.org/entity/Q3141015,Hosshō-ji,http://www.wikidata.org/entity/Q60949,Император Сиракава,мужской пол,1053-01-01T00:00:00Z,1129-07-31T00:00:00Z,76,Япония,Япония,
http://www.wikidata.org/entity/Q4146506,Гостиный двор,http://www.wikidata.org/entity/Q934916,Матвей Петрович Гагарин,мужской пол,1659-01-01T00:00:00Z,1721-03-27T00:00:00Z,62,,Россия,
http://www.wikidata.org/entity/Q967224,Национальный монумент Джорджу Вашингтону Карверу,http://www.wikidata.org/entity/Q8007,Франклин Делано Рузвельт,мужской пол,1882-01-30T00:00:00Z,1945-04-12T00:00:00Z,63,США,США,Школа Гротон
http://www.wikidata.org/entity/Q1661582,Мавзолей Ходжа Дониер (пророк Даниил),http://www.wikidata.org/entity/Q8462,Тамерлан,мужской пол,1336-04-16T00:00:00Z,1405-02-28T00:00:00Z,69,Узбекистан,Казахстан,
